Entity,Code,Year,Renewables per capita (kWh - equivalent)
Thailand,THA,1974,182.158
Thailand,THA,1975,245.6901
Thailand,THA,1976,256.78183
Thailand,THA,1977,225.34348
Thailand,THA,1978,142.42671
Thailand,THA,1979,215.56378
Thailand,THA,1980,82.30065
Thailand,THA,1981,188.20021
Thailand,THA,1982,237.79727
Thailand,THA,1983,222.36397
Thailand,THA,1984,243.11577
Thailand,THA,1985,215.71819
Thailand,THA,1986,317.35568
Thailand,THA,1987,228.85118
Thailand,THA,1988,207.65332
Thailand,THA,1989,301.31064
Thailand,THA,1990,263.79626
Thailand,THA,1991,239.15598
Thailand,THA,1992,217.14696
Thailand,THA,1993,186.50737
Thailand,THA,1994,224.92967
Thailand,THA,1995,335.73123
Thailand,THA,1996,365.3053
Thailand,THA,1997,357.67065
Thailand,THA,1998,259.69873
Thailand,THA,1999,184.33107
Thailand,THA,2000,302.89117
Thailand,THA,2001,316.11984
Thailand,THA,2002,372.20773
Thailand,THA,2003,383.37555
Thailand,THA,2004,350.74445
Thailand,THA,2005,353.14075
Thailand,THA,2006,468.53082
Thailand,THA,2007,478.76144
Thailand,THA,2008,483.87506
Thailand,THA,2009,515.94104
Thailand,THA,2010,502.49377
Thailand,THA,2011,630.8104
Thailand,THA,2012,732.1204
Thailand,THA,2013,748.7945
Thailand,THA,2014,847.5946
Thailand,THA,2015,848.6594
Thailand,THA,2016,946.24567
Thailand,THA,2017,1106.2725
Thailand,THA,2018,1366.3807
Thailand,THA,2019,1486.6448
Thailand,THA,2020,1377.5018
Thailand,THA,2021,1410.1327
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,111.712135
Trinidad and Tobago,TTO,1972,110.28872
Trinidad and Tobago,TTO,1973,90.17839
Trinidad and Tobago,TTO,1974,76.71366
Trinidad and Tobago,TTO,1975,69.657715
Trinidad and Tobago,TTO,1976,56.806007
Trinidad and Tobago,TTO,1977,67.87566
Trinidad and Tobago,TTO,1978,84.42132
Trinidad and Tobago,TTO,1979,83.226326
Trinidad and Tobago,TTO,1980,73.588684
Trinidad and Tobago,TTO,1981,53.07761
Trinidad and Tobago,TTO,1982,49.656628
Trinidad and Tobago,TTO,1983,43.60645
Trinidad and Tobago,TTO,1984,35.027252
Trinidad and Tobago,TTO,1985,45.230793
Trinidad and Tobago,TTO,1986,68.23319
Trinidad and Tobago,TTO,1987,80.35946
Trinidad and Tobago,TTO,1988,69.24866
Trinidad and Tobago,TTO,1989,66.069435
Trinidad and Tobago,TTO,1990,78.13374
Trinidad and Tobago,TTO,1991,62.53173
Trinidad and Tobago,TTO,1992,74.496826
Trinidad and Tobago,TTO,1993,69.07504
Trinidad and Tobago,TTO,1994,78.49276
Trinidad and Tobago,TTO,1995,80.5477
Trinidad and Tobago,TTO,1996,41.317013
Trinidad and Tobago,TTO,1997,43.590225
Trinidad and Tobago,TTO,1998,43.44511
Trinidad and Tobago,TTO,1999,43.29828
Trinidad and Tobago,TTO,2000,48.20524
Trinidad and Tobago,TTO,2001,70.553
Trinidad and Tobago,TTO,2002,63.747906
Trinidad and Tobago,TTO,2003,31.502092
Trinidad and Tobago,TTO,2004,58.551117
Trinidad and Tobago,TTO,2005,56.18603
Trinidad and Tobago,TTO,2006,65.824684
Trinidad and Tobago,TTO,2007,49.673454
Trinidad and Tobago,TTO,2008,52.160618
Trinidad and Tobago,TTO,2009,50.32344
Trinidad and Tobago,TTO,2010,7.8785605
Trinidad and Tobago,TTO,2011,7.785487
Trinidad and Tobago,TTO,2012,7.670849
Trinidad and Tobago,TTO,2013,7.5771723
Trinidad and Tobago,TTO,2014,8.38697
Trinidad and Tobago,TTO,2015,9.492742
Trinidad and Tobago,TTO,2016,9.376886
Trinidad and Tobago,TTO,2017,9.261664
Trinidad and Tobago,TTO,2018,8.214962
Trinidad and Tobago,TTO,2019,8.095973
Trinidad and Tobago,TTO,2020,8.105668
Trinidad and Tobago,TTO,2021,8.011047
Turkey,TUR,1965,215.54102
Turkey,TUR,1966,226.99889
Turkey,TUR,1967,229.9732
Turkey,TUR,1968,293.9214
Turkey,TUR,1969,309.73874
Turkey,TUR,1970,267.23685
Turkey,TUR,1971,226.49834
Turkey,TUR,1972,269.8024
Turkey,TUR,1973,218.97125
Turkey,TUR,1974,272.3345
Turkey,TUR,1975,457.71423
Turkey,TUR,1976,624.1362
Turkey,TUR,1977,629.30255
Turkey,TUR,1978,663.01184
Turkey,TUR,1979,715.18506
Turkey,TUR,1980,770.954
Turkey,TUR,1981,837.1553
Turkey,TUR,1982,911.66016
Turkey,TUR,1983,713.2212
Turkey,TUR,1984,826.5808
Turkey,TUR,1985,724.6197
Turkey,TUR,1986,701.4763
Turkey,TUR,1987,1077.4001
Turkey,TUR,1988,1641.2487
Turkey,TUR,1989,998.4916
Turkey,TUR,1990,1264.1615
Turkey,TUR,1991,1218.8379
Turkey,TUR,1992,1401.5325
Turkey,TUR,1993,1759.157
Turkey,TUR,1994,1557.687
Turkey,TUR,1995,1788.1599
Turkey,TUR,1996,1998.2513
Turkey,TUR,1997,1940.5065
Turkey,TUR,1998,2022.7026
Turkey,TUR,1999,1634.1649
Turkey,TUR,2000,1437.2982
Turkey,TUR,2001,1099.6934
Turkey,TUR,2002,1502.7657
Turkey,TUR,2003,1542.4089
Turkey,TUR,2004,1968.9255
Turkey,TUR,2005,1656.581
Turkey,TUR,2006,1820.2871
Turkey,TUR,2007,1463.0924
Turkey,TUR,2008,1356.7013
Turkey,TUR,2009,1475.4958
Turkey,TUR,2010,2113.6086
Turkey,TUR,2011,2161.892
Turkey,TUR,2012,2377.863
Turkey,TUR,2013,2467.2473
Turkey,TUR,2014,1828.662
Turkey,TUR,2015,2831.7185
Turkey,TUR,2016,3014.8416
Turkey,TUR,2017,2867.7021
Turkey,TUR,2018,3169.0676
Turkey,TUR,2019,4230.8994
Turkey,TUR,2020,4072.5605
Turkey,TUR,2021,3694.9307
Turkmenistan,TKM,1985,2.7291088
Turkmenistan,TKM,1986,2.6555936
Turkmenistan,TKM,1987,2.5830355
Turkmenistan,TKM,1988,2.5137074
Turkmenistan,TKM,1989,2.446936
Turkmenistan,TKM,1990,2.3818352
Turkmenistan,TKM,1991,2.3185797
Turkmenistan,TKM,1992,3.1623747
Turkmenistan,TKM,1993,3.6653953
Turkmenistan,TKM,1994,2.8631036
Turkmenistan,TKM,1995,2.7997122
Turkmenistan,TKM,1996,3.4358199
Turkmenistan,TKM,1997,3.3865418
Turkmenistan,TKM,1998,4.0053945
Turkmenistan,TKM,1999,3.2831576
Turkmenistan,TKM,2000,2.0426915
Turkmenistan,TKM,2001,2.0016348
Turkmenistan,TKM,2002,1.9566928
Turkmenistan,TKM,2003,1.9203413
Turkmenistan,TKM,2004,1.8845899
Turkmenistan,TKM,2005,1.8477658
Turkmenistan,TKM,2006,1.8110949
Turkmenistan,TKM,2007,1.7744974
Turkmenistan,TKM,2008,1.7374424
Turkmenistan,TKM,2009,1.6995988
Turkmenistan,TKM,2010,1.7448198
Turkmenistan,TKM,2011,1.857098
Turkmenistan,TKM,2012,2.075692
Turkmenistan,TKM,2013,2.4479978
Turkmenistan,TKM,2014,3.001858
Turkmenistan,TKM,2015,3.9115303
Turkmenistan,TKM,2016,4.6244483
Turkmenistan,TKM,2017,4.5098715
Turkmenistan,TKM,2018,4.4105
Turkmenistan,TKM,2019,4.3256016
Turkmenistan,TKM,2020,4.261921
Turkmenistan,TKM,2021,5.26047
USSR,OWID_USS,1965,1044.6831
USSR,OWID_USS,1966,1164.8203
USSR,OWID_USS,1967,1111.6447
USSR,OWID_USS,1968,1292.6268
USSR,OWID_USS,1969,1417.3491
USSR,OWID_USS,1970,1516.6245
USSR,OWID_USS,1971,1522.5536
USSR,OWID_USS,1972,1469.5148
USSR,OWID_USS,1973,1448.83
USSR,OWID_USS,1974,1548.6366
USSR,OWID_USS,1975,1463.8201
USSR,OWID_USS,1976,1562.347
USSR,OWID_USS,1977,1677.1559
USSR,OWID_USS,1978,1918.9446
USSR,OWID_USS,1979,1928.2417
USSR,OWID_USS,1980,2045.5157
USSR,OWID_USS,1981,2059.6792
USSR,OWID_USS,1982,1910.1997
USSR,OWID_USS,1983,1954.3
USSR,OWID_USS,1984,2179.4966
Ukraine,UKR,1985,622.1277
Ukraine,UKR,1986,616.86066
Ukraine,UKR,1987,553.7248
Ukraine,UKR,1988,686.8267
Ukraine,UKR,1989,581.65625
Ukraine,UKR,1990,602.63416
Ukraine,UKR,1991,670.10754
Ukraine,UKR,1992,450.128
Ukraine,UKR,1993,630.421
Ukraine,UKR,1994,695.95306
Ukraine,UKR,1995,576.3843
Ukraine,UKR,1996,504.28082
Ukraine,UKR,1997,580.9141
Ukraine,UKR,1998,935.7343
Ukraine,UKR,1999,858.9755
Ukraine,UKR,2000,682.38574
Ukraine,UKR,2001,731.07117
Ukraine,UKR,2002,587.03345
Ukraine,UKR,2003,564.66516
Ukraine,UKR,2004,718.61487
Ukraine,UKR,2005,756.92206
Ukraine,UKR,2006,789.0848
Ukraine,UKR,2007,641.3916
Ukraine,UKR,2008,723.32733
Ukraine,UKR,2009,739.0917
Ukraine,UKR,2010,815.2553
Ukraine,UKR,2011,679.9333
Ukraine,UKR,2012,679.7216
Ukraine,UKR,2013,910.23755
Ukraine,UKR,2014,611.48737
Ukraine,UKR,2015,426.79797
Ukraine,UKR,2016,554.2675
Ukraine,UKR,2017,649.8383
Ukraine,UKR,2018,778.9608
Ukraine,UKR,2019,712.73
Ukraine,UKR,2020,1023.697
Ukraine,UKR,2021,1298.211
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,2.220788
United Arab Emirates,ARE,2010,6.0290704
United Arab Emirates,ARE,2011,6.657919
United Arab Emirates,ARE,2012,7.6711116
United Arab Emirates,ARE,2013,27.101498
United Arab Emirates,ARE,2014,97.64556
United Arab Emirates,ARE,2015,95.983284
United Arab Emirates,ARE,2016,95.7019
United Arab Emirates,ARE,2017,219.0448
United Arab Emirates,ARE,2018,380.90933
United Arab Emirates,ARE,2019,1085.9395
United Arab Emirates,ARE,2020,1293.0898
United Kingdom,GBR,1965,251.47968
United Kingdom,GBR,1966,245.83539
United Kingdom,GBR,1967,263.22614
United Kingdom,GBR,1968,199.49362
United Kingdom,GBR,1969,173.72546
United Kingdom,GBR,1970,241.02182
United Kingdom,GBR,1971,178.50136
United Kingdom,GBR,1972,177.92366
United Kingdom,GBR,1973,202.05814
United Kingdom,GBR,1974,214.06891
United Kingdom,GBR,1975,201.69823
United Kingdom,GBR,1976,238.39552
United Kingdom,GBR,1977,207.87569
United Kingdom,GBR,1978,214.0423
United Kingdom,GBR,1979,226.14218
United Kingdom,GBR,1980,207.57497
United Kingdom,GBR,1981,231.70032
United Kingdom,GBR,1982,237.60623
United Kingdom,GBR,1983,237.38972
United Kingdom,GBR,1984,237.16312
United Kingdom,GBR,1985,206.47774
United Kingdom,GBR,1986,248.63075
United Kingdom,GBR,1987,217.86247
United Kingdom,GBR,1988,253.66177
United Kingdom,GBR,1989,247.50156
United Kingdom,GBR,1990,298.1978
United Kingdom,GBR,1991,272.57135
United Kingdom,GBR,1992,328.62613
United Kingdom,GBR,1993,298.19434
United Kingdom,GBR,1994,363.34247
United Kingdom,GBR,1995,347.92422
United Kingdom,GBR,1996,296.93353
United Kingdom,GBR,1997,372.64362
United Kingdom,GBR,1998,448.3147
United Kingdom,GBR,1999,498.67783
United Kingdom,GBR,2000,513.6826
United Kingdom,GBR,2001,494.1525
United Kingdom,GBR,2002,571.00244
United Kingdom,GBR,2003,553.2697
United Kingdom,GBR,2004,720.68335
United Kingdom,GBR,2005,866.5246
United Kingdom,GBR,2006,934.67175
United Kingdom,GBR,2007,1030.0292
United Kingdom,GBR,2008,1206.3191
United Kingdom,GBR,2009,1385.4036
United Kingdom,GBR,2010,1451.4082
United Kingdom,GBR,2011,1820.8951
United Kingdom,GBR,2012,2038.9126
United Kingdom,GBR,2013,2571.1174
United Kingdom,GBR,2014,3076.2766
United Kingdom,GBR,2015,3831.7295
United Kingdom,GBR,2016,3787.2834
United Kingdom,GBR,2017,4404.0854
United Kingdom,GBR,2018,4892.8755
United Kingdom,GBR,2019,5315.109
United Kingdom,GBR,2020,5872.141
United Kingdom,GBR,2021,5319.5366
United States,USA,1965,3325.4656
United States,USA,1966,3315.5686
United States,USA,1967,3698.4536
United States,USA,1968,3699.2925
United States,USA,1969,4086.9453
United States,USA,1970,3999.4502
United States,USA,1971,4227.46
United States,USA,1972,4303.369
United States,USA,1973,4272.4854
United States,USA,1974,4648.632
United States,USA,1975,4578.506
United States,USA,1976,4349.8047
United States,USA,1977,3442.5408
United States,USA,1978,4242.391
United States,USA,1979,4201.493
United States,USA,1980,4109.863
United States,USA,1981,3870.2546
United States,USA,1982,4453.9146
United States,USA,1983,4750.0205
United States,USA,1984,4637.461
United States,USA,1985,4090.8
United States,USA,1986,4201.4634
United States,USA,1987,3700.017
United States,USA,1988,3330.1118
United States,USA,1989,3959.589
United States,USA,1990,4305.358
United States,USA,1991,4239.8174
United States,USA,1992,3825.6836
United States,USA,1993,4131.9067
United States,USA,1994,3864.3381
United States,USA,1995,4363.2695
United States,USA,1996,4694.4844
United States,USA,1997,4760.438
United States,USA,1998,4343.194
United States,USA,1999,4262.81
United States,USA,2000,3785.7107
United States,USA,2001,3105.653
United States,USA,2002,3662.185
United States,USA,2003,3787.9148
United States,USA,2004,3753.067
United States,USA,2005,3824.924
United States,USA,2006,4167.3223
United States,USA,2007,3909.2568
United States,USA,2008,4322.8633
United States,USA,2009,4719.823
United States,USA,2010,4870.875
United States,USA,2011,5653.205
United States,USA,2012,5447.252
United States,USA,2013,5747.3984
United States,USA,2014,5862.9746
United States,USA,2015,5924.0103
United States,USA,2016,6513.199
United States,USA,2017,7110.2466
United States,USA,2018,7223.578
United States,USA,2019,7403.752
United States,USA,2020,7710.3047
United States,USA,2021,8166.1064
Upper-middle-income countries,,1965,361.40598
Upper-middle-income countries,,1966,389.1226
Upper-middle-income countries,,1967,374.95554
Upper-middle-income countries,,1968,417.8052
Upper-middle-income countries,,1969,443.6147
Upper-middle-income countries,,1970,478.64243
Upper-middle-income countries,,1971,494.3931
Upper-middle-income countries,,1972,512.0941
Upper-middle-income countries,,1973,530.29376
Upper-middle-income countries,,1974,575.4211
Upper-middle-income countries,,1975,579.7619
Upper-middle-income countries,,1976,619.27966
Upper-middle-income countries,,1977,662.569
Upper-middle-income countries,,1978,708.31775
Upper-middle-income countries,,1979,754.20886
Upper-middle-income countries,,1980,811.73804
Upper-middle-income countries,,1981,839.9181
Upper-middle-income countries,,1982,844.5706
Upper-middle-income countries,,1983,870.5255
Upper-middle-income countries,,1984,942.25494
Upper-middle-income countries,,1985,907.31415
Upper-middle-income countries,,1986,908.981
Upper-middle-income countries,,1987,924.7575
Upper-middle-income countries,,1988,963.3387
Upper-middle-income countries,,1989,958.1972
Upper-middle-income countries,,1990,980.2185
Upper-middle-income countries,,1991,982.2487
Upper-middle-income countries,,1992,998.9753
Upper-middle-income countries,,1993,1070.7443
Upper-middle-income countries,,1994,1101.6133
Upper-middle-income countries,,1995,1167.2269
Upper-middle-income countries,,1996,1148.1592
Upper-middle-income countries,,1997,1169.8397
Upper-middle-income countries,,1998,1180.5592
Upper-middle-income countries,,1999,1169.3116
Upper-middle-income countries,,2000,1219.7277
Upper-middle-income countries,,2001,1238.7329
Upper-middle-income countries,,2002,1263.51
Upper-middle-income countries,,2003,1255.1978
Upper-middle-income countries,,2004,1397.2878
Upper-middle-income countries,,2005,1464.7775
Upper-middle-income countries,,2006,1537.6343
Upper-middle-income countries,,2007,1602.8436
Upper-middle-income countries,,2008,1776.6531
Upper-middle-income countries,,2009,1778.8134
Upper-middle-income countries,,2010,1960.5825
Upper-middle-income countries,,2011,1981.275
Upper-middle-income countries,,2012,2187.755
Upper-middle-income countries,,2013,2275.845
Upper-middle-income countries,,2014,2456.7358
Upper-middle-income countries,,2015,2571.2173
Upper-middle-income countries,,2016,2761.9758
Upper-middle-income countries,,2017,2920.239
Upper-middle-income countries,,2018,3136.365
Upper-middle-income countries,,2019,3365.9558
Upper-middle-income countries,,2020,3550.806
Upper-middle-income countries,,2021,3823.58
Uzbekistan,UZB,1985,889.13965
Uzbekistan,UZB,1986,735.78564
Uzbekistan,UZB,1987,1049.4407
Uzbekistan,UZB,1988,1080.785
Uzbekistan,UZB,1989,809.32623
Uzbekistan,UZB,1990,955.24384
Uzbekistan,UZB,1991,846.22473
Uzbekistan,UZB,1992,860.32605
Uzbekistan,UZB,1993,985.131
Uzbekistan,UZB,1994,937.7561
Uzbekistan,UZB,1995,794.6531
Uzbekistan,UZB,1996,822.2284
Uzbekistan,UZB,1997,715.4299
Uzbekistan,UZB,1998,701.9212
Uzbekistan,UZB,1999,684.119
Uzbekistan,UZB,2000,697.4424
Uzbekistan,UZB,2001,700.1094
Uzbekistan,UZB,2002,705.88715
Uzbekistan,UZB,2003,800.97614
Uzbekistan,UZB,2004,713.23895
Uzbekistan,UZB,2005,740.8791
Uzbekistan,UZB,2006,618.15045
Uzbekistan,UZB,2007,668.564
Uzbekistan,UZB,2008,444.50223
Uzbekistan,UZB,2009,642.7895
Uzbekistan,UZB,2010,794.6332
Uzbekistan,UZB,2011,543.16833
Uzbekistan,UZB,2012,590.615
Uzbekistan,UZB,2013,570.3115
Uzbekistan,UZB,2014,550.33484
Uzbekistan,UZB,2015,523.85565
Uzbekistan,UZB,2016,584.2388
Uzbekistan,UZB,2017,661.10944
Uzbekistan,UZB,2018,481.38382
Uzbekistan,UZB,2019,518.3236
Uzbekistan,UZB,2020,392.14648
Uzbekistan,UZB,2021,425.27255
Venezuela,VEN,1965,417.84247
Venezuela,VEN,1966,412.05954
Venezuela,VEN,1967,467.90833
Venezuela,VEN,1968,761.36707
Venezuela,VEN,1969,856.64435
Venezuela,VEN,1970,1068.6902
Venezuela,VEN,1971,1361.5762
Venezuela,VEN,1972,1475.8436
Venezuela,VEN,1973,1481.492
Venezuela,VEN,1974,1780.9568
Venezuela,VEN,1975,2004.2567
Venezuela,VEN,1976,2305.6729
Venezuela,VEN,1977,2575.3813
Venezuela,VEN,1978,2516.5237
Venezuela,VEN,1979,2847.3115
Venezuela,VEN,1980,2835.7888
Venezuela,VEN,1981,2852.911
Venezuela,VEN,1982,2909.584
Venezuela,VEN,1983,3235.2136
Venezuela,VEN,1984,3530.79
Venezuela,VEN,1985,3848.3333
Venezuela,VEN,1986,4165.244
Venezuela,VEN,1987,4975.946
Venezuela,VEN,1988,5379.454
Venezuela,VEN,1989,5318.049
Venezuela,VEN,1990,5536.968
Venezuela,VEN,1991,6511.8574
Venezuela,VEN,1992,6752.499
Venezuela,VEN,1993,6630.9883
Venezuela,VEN,1994,7007.413
Venezuela,VEN,1995,6881.762
Venezuela,VEN,1996,7054.0576
Venezuela,VEN,1997,7350.6416
Venezuela,VEN,1998,7287.2285
Venezuela,VEN,1999,7476.6895
Venezuela,VEN,2000,7612.3823
Venezuela,VEN,2001,7136.7104
Venezuela,VEN,2002,6859.9893
Venezuela,VEN,2003,6809.0176
Venezuela,VEN,2004,7699.4053
Venezuela,VEN,2005,8276.949
Venezuela,VEN,2006,8547.457
Venezuela,VEN,2007,8530.028
Venezuela,VEN,2008,8723.052
Venezuela,VEN,2009,8462.482
Venezuela,VEN,2010,7410.131
Venezuela,VEN,2011,7884.3174
Venezuela,VEN,2012,7605.179
Venezuela,VEN,2013,7452.43
Venezuela,VEN,2014,7220.581
Venezuela,VEN,2015,6602.479
Venezuela,VEN,2016,5473.7583
Venezuela,VEN,2017,6108.635
Venezuela,VEN,2018,5168.868
Venezuela,VEN,2019,4529.111
Venezuela,VEN,2020,5657.908
Venezuela,VEN,2021,5690.032
Vietnam,VNM,1965,26.83431
Vietnam,VNM,1966,30.041138
Vietnam,VNM,1967,32.368183
Vietnam,VNM,1968,35.355446
Vietnam,VNM,1969,38.93064
Vietnam,VNM,1970,42.31439
Vietnam,VNM,1971,42.305084
Vietnam,VNM,1972,28.42092
Vietnam,VNM,1973,27.665403
Vietnam,VNM,1974,27.058187
Vietnam,VNM,1975,31.477684
Vietnam,VNM,1976,34.196857
Vietnam,VNM,1977,35.90166
Vietnam,VNM,1978,46.65726
Vietnam,VNM,1979,57.050163
Vietnam,VNM,1980,83.06859
Vietnam,VNM,1981,82.09562
Vietnam,VNM,1982,82.91793
Vietnam,VNM,1983,63.432827
Vietnam,VNM,1984,80.953255
Vietnam,VNM,1985,73.02084
Vietnam,VNM,1986,67.95832
Vietnam,VNM,1987,65.342834
Vietnam,VNM,1988,82.70101
Vietnam,VNM,1989,173.35506
Vietnam,VNM,1990,237.2658
Vietnam,VNM,1991,273.2537
Vietnam,VNM,1992,306.2545
Vietnam,VNM,1993,330.90207
Vietnam,VNM,1994,376.9799
Vietnam,VNM,1995,424.2304
Vietnam,VNM,1996,473.7719
Vietnam,VNM,1997,453.19824
Vietnam,VNM,1998,425.36584
Vietnam,VNM,1999,521.3471
Vietnam,VNM,2000,544.63965
Vietnam,VNM,2001,670.2407
Vietnam,VNM,2002,658.6735
Vietnam,VNM,2003,675.80493
Vietnam,VNM,2004,623.79425
Vietnam,VNM,2005,571.3851
Vietnam,VNM,2006,670.5427
Vietnam,VNM,2007,751.46075
Vietnam,VNM,2008,855.13153
Vietnam,VNM,2009,970.6823
Vietnam,VNM,2010,909.22784
Vietnam,VNM,2011,1286.0448
Vietnam,VNM,2012,1640.1726
Vietnam,VNM,2013,1750.0361
Vietnam,VNM,2014,1850.2003
Vietnam,VNM,2015,1677.7784
Vietnam,VNM,2016,1852.8212
Vietnam,VNM,2017,2491.9233
Vietnam,VNM,2018,2375.8687
Vietnam,VNM,2019,1999.9906
Vietnam,VNM,2020,2322.5027
Vietnam,VNM,2021,2798.865
World,OWID_WRL,1965,837.5103
World,OWID_WRL,1966,874.84406
World,OWID_WRL,1967,876.3492
World,OWID_WRL,1968,905.2895
World,OWID_WRL,1969,938.853
World,OWID_WRL,1970,964.66223
World,OWID_WRL,1971,988.7982
World,OWID_WRL,1972,1015.65295
World,OWID_WRL,1973,1011.626
World,OWID_WRL,1974,1089.0149
World,OWID_WRL,1975,1082.2037
World,OWID_WRL,1976,1062.1061
World,OWID_WRL,1977,1080.225
World,OWID_WRL,1978,1149.2103
World,OWID_WRL,1979,1187.2828
World,OWID_WRL,1980,1193.5503
World,OWID_WRL,1981,1198.5219
World,OWID_WRL,1982,1204.8165
World,OWID_WRL,1983,1238.0801
World,OWID_WRL,1984,1262.7745
World,OWID_WRL,1985,1267.5216
World,OWID_WRL,1986,1268.4305
World,OWID_WRL,1987,1265.5233
World,OWID_WRL,1988,1283.1354
World,OWID_WRL,1989,1262.594
World,OWID_WRL,1990,1289.8992
World,OWID_WRL,1991,1300.1888
World,OWID_WRL,1992,1284.4661
World,OWID_WRL,1993,1339.2689
World,OWID_WRL,1994,1332.4369
World,OWID_WRL,1995,1384.0372
World,OWID_WRL,1996,1383.2438
World,OWID_WRL,1997,1394.1744
World,OWID_WRL,1998,1391.0142
World,OWID_WRL,1999,1389.245
World,OWID_WRL,2000,1401.6927
World,OWID_WRL,2001,1349.3383
World,OWID_WRL,2002,1364.5536
World,OWID_WRL,2003,1351.55
World,OWID_WRL,2004,1436.4033
World,OWID_WRL,2005,1475.5782
World,OWID_WRL,2006,1525.8596
World,OWID_WRL,2007,1561.0012
World,OWID_WRL,2008,1658.546
World,OWID_WRL,2009,1673.8035
World,OWID_WRL,2010,1781.5427
World,OWID_WRL,2011,1838.8705
World,OWID_WRL,2012,1930.4623
World,OWID_WRL,2013,2029.732
World,OWID_WRL,2014,2102.9138
World,OWID_WRL,2015,2152.4602
World,OWID_WRL,2016,2246.4006
World,OWID_WRL,2017,2352.0327
World,OWID_WRL,2018,2471.9338
World,OWID_WRL,2019,2571.711
World,OWID_WRL,2020,2688.48
World,OWID_WRL,2021,2815.6824
